"Store Number","Store Name","Address","City","State","Zip","Phone","Latitude","Longitude","Car Wash","Sells Gas","Sells Diesel","Sells BioDiesel","Sells CNG","Sells LNG","Sells DEF","Sells E85"
"954","KWIK TRIP #954","7717 MINERAL POINT RD","MADISON","WI","53717","(608) 833-1611","43.06037","-89.51683","No","Yes","Yes","No","No","No","No","No"
"187","KWIK TRIP #187","4825 AMERICAN PKWY","MADISON","WI","53718","(608) 249-2578","43.14944","-89.2899","Yes","Yes","Yes","No","No","No","No","Yes"
"953","KWIK TRIP #953","7502 MINERAL POINT RD","MADISON","WI","53717","(608) 829-3100","43.06098","-89.51309","Yes","Yes","Yes","No","No","No","No","No"
"531","KWIK TRIP #531","2601 FISH HATCHERY RD","MADISON","WI","53713","(608) 221-3005","43.03683","-89.40493","No","Yes","No","No","No","No","No","No"
"611","TOBACCO OUTLET PLUS GROC #611","2102 WASHINGTON ST","MANITOWOC","WI","54220","(920) 683-7960","44.08926","-87.67507","No","Yes","No","No","No","No","No","No"
"627","KWIK TRIP #627","910 HAMILTON ST","MANITOWOC","WI","54220","(920) 683-7966","44.08567","-87.66016","No","Yes","No","No","No","No","No","No"
"637","KWIK TRIP #637","401 N 8TH ST","MANITOWOC","WI","54220","(920) 683-7979","44.0958","-87.65745","No","Yes","Yes","No","No","No","No","No"
"636","KWIK TRIP #636","2819 MEADOW LN","MANITOWOC","WI","54220","(920) 683-7977","44.09512","-87.68387","No","Yes","No","No","No","No","No","No"
"656","KWIK TRIP #656","2315 MENASHA AVE","MANITOWOC","WI","54220","(920) 683-7970","44.11565","-87.6809","No","Yes","No","No","No","No","No","No"
"491","KWIK TRIP #491","2103 S 42ND ST","MANITOWOC","WI","54220","(920) 652-0592","44.07332","-87.69997","Yes","Yes","Yes","No","No","No","No","Yes"
"574","KWIK TRIP #574","2103 HALL AVE","MARINETTE","WI","54143","(715) 732-0371","45.09945","-87.63538","No","Yes","Yes","No","No","No","No","Yes"
"577","KWIK TRIP #577","2297 ROOSEVELT RD","MARINETTE","WI","54143","(715) 732-2280","45.08005","-87.66092","No","Yes","Yes","No","No","No","No","No"
"721","KWIK TRIP #721","504 PLAZA DR","MARSHALL","WI","53559","(608) 655-4321","43.16998","-89.06879","Yes","Yes","Yes","No","No","No","No","Yes"
"142","KWIK TRIP #142","4000 S DRAXLER DR","MARSHFIELD","WI","54449","(715) 591-0023","44.62722","-90.13773","No","Yes","Yes","No","No","No","Yes","Yes"
"719","KWIK TRIP #719","101 N CENTRAL AVE","MARSHFIELD","WI","54449","(715) 384-2400","44.6674","-90.17242","Yes","Yes","Yes","No","No","No","No","No"
"541","TOBACCO OUTLET PLUS #541","121 W UPHAM ST","MARSHFIELD","WI","54449","(715) 486-0015","44.68074","-90.16524","No","No","No","No","No","No","No","No"
"776","KWIK TRIP #776","22 N UNION ST","MAUSTON","WI","53948","(608) 847-4866","43.79573","-90.07157","No","Yes","No","No","No","No","No","No"
"775","KWIK TRIP #775","611 GATEWAY AVE","MAUSTON","WI","53948","(608) 847-2333","43.79729","-90.06136","No","Yes","Yes","No","No","No","Yes","No"
"488","KWIK TRIP #488","205 S CLARK ST","MAYVILLE","WI","53050","(920) 387-7285","43.49366","-88.55667","No","Yes","Yes","No","No","No","No","No"
"336","KWIK TRIP #336","121 N MAIN ST","MAYVILLE","WI","53050","(920) 387-5774","43.49734","-88.54513","No","Yes","No","No","No","No","No","No"
"766","KWIK TRIP #766","4701 FARWELL ST","MC FARLAND","WI","53558","(608) 838-9011","43.01302","-89.3026","No","Yes","Yes","No","No","No","No","Yes"
"351","KWIK TRIP #351","177 S 8TH ST","MEDFORD","WI","54451","(715) 748-5400","45.13985","-90.33381","No","Yes","Yes","No","No","No","No","No"
"743","KWIK TRIP #743","1870 USH 10 ST H114","MENASHA","WI","54952","(920) 830-0464","44.21275","-88.40349","No","Yes","Yes","No","No","No","No","No"
"297","KWIK TRIP #297","1499 APPLETON RD","MENASHA","WI","54952","(920) 729-4851","44.22949","-88.4231","Yes","Yes","Yes","No","No","No","Yes","Yes"
"892","KWIK TRIP #892","N56W14150 SILVER SPRING DR","MENOMONEE FALLS","WI","53051","(262) 373-0632","43.11968","-88.08819","Yes","Yes","Yes","No","No","No","No","Yes"
"244","KWIK TRIP #244","N88W15476 MAIN ST","MENOMONEE FALLS","WI","53051","(262) 255-1124","43.17977","-88.10175","No","Yes","Yes","No","No","No","No","Yes"
"498","KWIK TRIP #498","1213 BROADWAY ST S","MENOMONIE","WI","54751","(715) 235-3123","44.87166","-91.93041","No","Yes","Yes","No","No","No","No","Yes"
"674","KWIK TRIP #674","6107 3M DR","MENOMONIE","WI","54751","(715) 235-8755","44.90144","-91.85635","Yes","Yes","Yes","No","Yes","No","Yes","No"
"164","KWIK TRIP #164","2008 STOUT RD","MENOMONIE","WI","54751","(715) 235-1307","44.88042","-91.90574","Yes","Yes","Yes","No","No","No","Yes","Yes"
"593","KWIK TRIP #593","319 OAK AVE","MENOMONIE","WI","54751","(715) 235-1635","44.90456","-91.93424","Yes","Yes","Yes","No","No","No","Yes","Yes"
"325","KWIK TRIP #325","10360 N CEDARBURG RD","MEQUON","WI","53092","(262) 242-0256","43.20666","-87.97191","Yes","Yes","Yes","No","No","No","No","Yes"
"386","KWIK TRIP #386","2311 E MAIN ST","MERRILL","WI","54452","(715) 536-1819","45.18048","-89.66787","No","Yes","Yes","No","No","No","No","No"
"241","KWIK TRIP #241","300 S PINE RIDGE AVE","MERRILL","WI","54452","(715) 536-0054","45.17917","-89.65263","No","Yes","Yes","No","No","No","Yes","Yes"
"964","KWIK TRIP #964","7508 CENTURY AVE","MIDDLETON","WI","53562","(608) 824-0711","43.1117","-89.51115","Yes","Yes","Yes","No","No","No","No","No"
"550","KWIK TRIP #550","5301 SOUTH RIDGE WAY APT 03","MIDDLETON","WI","53562","(608) 831-6200","43.11294","-89.47193","No","Yes","No","No","No","No","No","No"
"962","KWIK TRIP #962","6519 CENTURY AVE","MIDDLETON","WI","53562","(608) 831-1848","43.10401","-89.49202","No","Yes","No","No","No","No","No","No"
"295","KWIK TRIP #295","1157 GATEWAY DR","MILTON","WI","53563","(608) 868-2279","42.77046","-88.93027","No","Yes","Yes","No","No","No","Yes","Yes"
"605","KWIK TRIP #605","603 W MADISON AVE","MILTON","WI","53563","(608) 868-7295","42.78287","-88.96271","No","Yes","No","No","No","No","No","No"
"768","KWIK TRIP #768","537 RIDGE ST","MINERAL POINT","WI","53565","(608) 987-2922","42.85876","-90.18874","No","Yes","No","No","No","No","No","No"
"159","KWIK TRIP #159","8690 US HIGHWAY 51 N","MINOCQUA","WI","54548","(715) 356-6061","45.88644","-89.70347","Yes","Yes","Yes","No","No","No","No","Yes"
"965","KWIK TRIP #965","2402 W BROADWAY","MONONA","WI","53713","(608) 222-9400","43.04744","-89.35129","No","Yes","No","No","No","No","No","No"
"966","KWIK TRIP #966","105 E BROADWAY","MONONA","WI","53716","(608) 222-7890","43.04789","-89.32408","Yes","Yes","Yes","No","No","No","No","No"
"661","KWIK TRIP #661","720 8TH AVE","MONROE","WI","53566","(608) 328-3330","42.60435","-89.64944","Yes","Yes","Yes","No","No","No","No","Yes"
"626","KWIK TRIP #626","99 E MONTELLO ST","MONTELLO","WI","53949","(608) 297-7697","43.7922","-89.32542","No","Yes","No","No","No","No","No","No"
"440","KWIK TRIP #440","500 CHERRY ST","MOSINEE","WI","54455","(715) 693-1380","44.78699","-89.68521","No","Yes","Yes","No","No","No","No","Yes"
"794","KWIK TRIP #794","525 SPRINGDALE ST","MOUNT HOREB","WI","53572","(608) 437-4821","43.00952","-89.73102","No","Yes","Yes","No","No","No","No","No"
"395","KWIK TRIP #395","7155 DURAND AVE","MOUNT PLEASANT","WI","53177","(262) 554-7855","42.69667","-87.86972","Yes","Yes","Yes","No","No","No","No","No"
"686","KWIK TRIP #686","944 SE FRONTAGE RD","MOUNT PLEASANT","WI","53177","(262) 886-5441","42.72389","-87.95194","Yes","Yes","Yes","No","Yes","No","Yes","Yes"
"134","KWIK TRIP #134","4924 SPRING ST","MOUNT PLEASANT","WI","53406","(262) 886-0845","42.73764","-87.83962","No","Yes","Yes","No","No","No","No","Yes"
"580","KWIK TRIP #580","6801 WASHINGTON AVE","MOUNT PLEASANT","WI","53406","(262) 884-0442","42.71927","-87.86418","Yes","Yes","Yes","No","No","No","No","Yes"
"282","KWIK TRIP #282","1212 N ROCHESTER ST","MUKWONAGO","WI","53149","(262) 363-2513","42.88111","-88.34009","Yes","Yes","Yes","No","No","No","No","Yes"
"1080","KWIK TRIP #1080","S63W13510 JANESVILLE RD","MUSKEGO","WI","53150","(414) 427-6174","42.92941","-88.08305","Yes","Yes","Yes","No","No","No","No","Yes"
"664","KWIK TRIP #664","S79W18884 JANESVILLE RD","MUSKEGO","WI","53150","(262) 679-9883","42.90153","-88.15045","No","Yes","No","No","No","No","No","No"
"399","KWIK TRIP #399","100 W 3RD ST","NECEDAH","WI","54646","(608) 565-7744","44.0261","-90.07469","No","Yes","Yes","No","No","No","No","No"
"434","KWIK TRIP #434","903 S GREEN BAY RD","NEENAH","WI","54956","(920) 729-0918","44.1759","-88.48654","Yes","Yes","Yes","No","No","No","No","Yes"
"883","KWIK TRIP #883","1400 WEST AMERICAN DR","NEENAH","WI","54956","(920) 720-0637","44.22287","-88.49412","Yes","Yes","Yes","No","No","No","No","No"
"526","TOBACCO OUTLET PLUS #526","501 S COMMERCIAL ST","NEENAH","WI","54956","(920) 729-4953","44.18222","-88.46555","No","No","No","No","No","No","No","No"
"313","KWIK TRIP #313","110 E DIVISION ST","NEILLSVILLE","WI","54456","(715) 743-6110","44.55241","-90.59546","No","Yes","Yes","No","No","No","Yes","Yes"
"977","KWIK TRIP #977","15075 W NATIONAL AVE","NEW BERLIN","WI","53151","(262) 784-2064","42.98062","-88.1018","No","Yes","Yes","No","No","No","No","Yes"
"534","KWIK TRIP #534","13975 W CLEVELAND AVE","NEW BERLIN","WI","53151","(262) 784-8102","42.99514","-88.08768","Yes","Yes","No","No","No","No","No","No"
"499","KWIK TRIP #499","15700 W SMALL RD","NEW BERLIN","WI","53151","(262) 641-7452","42.94495","-88.11001","Yes","Yes","Yes","No","Yes","No","No","No"
"971","KWIK TRIP #971","2101 S MOORLAND RD","NEW BERLIN","WI","53151","(262) 439-2215","43.00698","-88.10788","Yes","Yes","Yes","No","No","No","No","No"
"644","KWIK TRIP #644","1517 WISCONSIN AVE","NEW HOLSTEIN","WI","53061","(920) 898-5696","43.94944","-88.08482","Yes","Yes","Yes","No","No","No","Yes","Yes"
"836","KWIK TRIP #836","108 W BRIDGE ST","NEW LISBON","WI","53950","(608) 562-3541","43.87984","-90.16663","No","Yes","No","No","No","No","No","No"
"792","KWIK TRIP #792","1500 MILL ST","NEW LONDON","WI","54961","(920) 982-7530","44.38068","-88.73189","Yes","Yes","Yes","No","No","No","No","Yes"
"791","KWIK TRIP #791","984 N SHAWANO ST","NEW LONDON","WI","54961","(920) 982-7513","44.40205","-88.74291","Yes","Yes","Yes","No","No","No","Yes","Yes"
"337","KWIK TRIP #337","124 PAPERJACK DR","NEW RICHMOND","WI","54017","(715) 246-9533","45.1039","-92.53688","Yes","Yes","Yes","No","No","No","No","Yes"
"1040","KWIK TRIP #1040","1112 N KNOWLES AVE","NEW RICHMOND","WI","54017","(715) 246-6624","45.13275","-92.53502","Yes","Yes","Yes","No","No","No","No","Yes"
"290","KWIK TRIP #290","7880 S 10TH ST","OAK CREEK","WI","53154","(414) 762-0067","42.9025","-87.92699","No","Yes","Yes","No","No","No","Yes","Yes"
"976","KWIK TRIP #976","6300 S 27TH ST","OAK CREEK","WI","53154","(414) 856-9421","42.92967","-87.9491","Yes","Yes","Yes","No","No","No","No","No"
"576","KWIK TRIP #576","2040 W RYAN RD","OAK CREEK","WI","53154","(414) 761-1289","42.87333","-87.9437","Yes","Yes","Yes","No","No","No","No","No"
"422","KWIK TRIP #422","9535 S 13TH ST","OAK CREEK","WI","53154","(414) 762-2370","42.87136","-87.93302","Yes","Yes","Yes","No","Yes","No","Yes","Yes"
"360","KWIK TRIP #360","N56W39345 WISCONSIN AVE","OCONOMOWOC","WI","53066","(262) 567-5645","43.12278","-88.5272","No","Yes","Yes","No","No","No","No","No"
"858","KWIK TRIP #858","1301 OCONOMOWOC PKWY","OCONOMOWOC","WI","53066","(262) 567-7088","43.08059","-88.4696","Yes","Yes","Yes","No","No","No","No","Yes"
"446","KWIK TRIP #446","1292 OCONOMOWOC PKWY","OCONOMOWOC","WI","53066","(262) 567-1428","43.0823","-88.47156","Yes","Yes","Yes","No","No","No","No","No"
"417","KWIK TRIP #417","1220 BROWN ST","OCONOMOWOC","WI","53066","(262) 567-2464","43.12522","-88.46179","Yes","Yes","Yes","No","No","No","No","Yes"
"233","KWIK TRIP #233","102 MAIN ST","OCONTO","WI","54153","(920) 834-2184","44.89268","-87.88504","No","Yes","Yes","No","No","No","No","Yes"
"784","KWIK TRIP #784","244 E MAIN ST","OMRO","WI","54963","(920) 685-6833","44.03918","-88.74129","No","Yes","Yes","No","No","No","No","No"
"350","KWIK TRIP #350","9421 HIGHWAY 16","ONALASKA","WI","54650","(608) 779-9364","43.87314","-91.1898","Yes","Yes","Yes","No","No","No","No","No"
"377","KWIK TRIP #377","1802 E MAIN ST","ONALASKA","WI","54650","(608) 783-2433","43.88362","-91.20924","No","Yes","No","No","No","No","No","No"
"643","KWIK TRIP #643","1276 CROSSING MEADOWS DR","ONALASKA","WI","54650","(608) 781-3350","43.86789","-91.21045","No","Yes","No","No","No","No","No","No"
"383","KWIK TRIP #383","408 SAND LAKE RD","ONALASKA","WI","54650","(608) 779-9200","43.88767","-91.21957","Yes","Yes","Yes","No","No","No","No","No"
"767","KWIK TRIP #767","229 OAK FOREST DR","ONALASKA","WI","54650","(608) 783-6061","43.87599","-91.23031","No","Yes","Yes","No","No","No","No","No"
"822","KWIK TRIP #822","950 2ND AVE N","ONALASKA","WI","54650","(608) 783-5440","43.89655","-91.24009","Yes","Yes","No","No","No","No","No","No"
"494","KWIK TRIP #494","2800 ABBEY RD","ONALASKA","WI","54650","(608) 783-4422","43.92289","-91.24498","Yes","Yes","Yes","No","No","No","Yes","No"
"302","KWIK TRIP #302","856 N MAIN ST","OREGON","WI","53575","(608) 835-5908","42.93922","-89.38291","No","Yes","Yes","No","No","No","No","No"
"731","KWIK TRIP #731","135 N MAIN ST","OREGON","WI","53575","(608) 835-8540","42.92732","-89.3844","No","Yes","No","No","No","No","No","No"
"372","KWIK TRIP #372","916 JANESVILLE ST","OREGON","WI","53575","(608) 835-0197","42.91761","-89.37322","No","Yes","Yes","No","No","No","No","No"
"457","KWIK TRIP #457","2400 S WASHBURN ST","OSHKOSH","WI","54904","(920) 233-4080","43.98933","-88.58573","Yes","Yes","Yes","No","Yes","No","Yes","Yes"
"862","KWIK TRIP #862","1090 N WASHBURN ST","OSHKOSH","WI","54904","(920) 303-5593","44.03176","-88.58615","Yes","Yes","Yes","No","No","No","No","Yes"
"881","KWIK TRIP #881","1725 W 9TH AVE","OSHKOSH","WI","54902","(920) 232-0555","44.01044","-88.57844","No","Yes","Yes","No","No","No","No","No"
"741","KWIK TRIP #741","215 W 20TH AVE","OSHKOSH","WI","54902","(920) 236-4090","43.99527","-88.54309","Yes","Yes","Yes","No","No","No","No","Yes"
"882","KWIK TRIP #882","2500 WITZEL AVE","OSHKOSH","WI","54904","(920) 231-4904","44.01856","-88.59504","No","Yes","No","No","No","No","No","No"
"742","KWIK TRIP #742","2115 JACKSON ST","OSHKOSH","WI","54901","(920) 236-4080","44.04343","-88.54277","Yes","Yes","Yes","No","No","No","No","Yes"
"871","KWIK TRIP #871","5821 GREEN VALLEY RD","OSHKOSH","WI","54904","(920) 232-1278","44.10014","-88.54273","No","Yes","Yes","No","Yes","No","Yes","No"
"756","KWIK TRIP #756","13907 10TH ST","OSSEO","WI","54758","(715) 597-3278","44.57903","-91.22413","No","Yes","No","No","No","No","No","No"
"314","KWIK TRIP #314","108 N MAIN ST","PARDEEVILLE","WI","53954","(608) 429-3222","43.53639","-89.3","No","Yes","Yes","No","No","No","No","No"
"138","KWIK TRIP #138","1083 4TH AVE S","PARK FALLS","WI","54552","(715) 762-1798","45.92375","-90.4499","No","Yes","Yes","No","No","No","Yes","No"
"865","KWIK TRIP #865","130 DYNEX DR","PEWAUKEE","WI","53072","(262) 691-1474","43.08292","-88.25319","Yes","Yes","Yes","No","No","No","No","Yes"
"184","KWIK TRIP #184","2001 GOLF RD","PEWAUKEE","WI","53072","(262) 524-1354","43.04796","-88.25837","No","Yes","Yes","No","No","No","Yes","Yes"
"795","KWIK TRIP #795","430 S WATER ST","PLATTEVILLE","WI","53818","(608) 348-8887","42.72948","-90.47651","No","Yes","Yes","No","No","No","No","No"
"296","KWIK TRIP #296","10215 120TH AVE","PLEASANT PRAIRIE","WI","53158","(262) 857-4105","42.52479","-87.94735","Yes","Yes","Yes","No","No","No","No","Yes"
"230","KWIK TRIP #230","10451 72ND AVE","PLEASANT PRAIRIE","WI","53158","(262) 947-1095","42.5225","-87.89409","Yes","Yes","Yes","No","No","No","No","Yes"
"172","KWIK TRIP #172","8900 76TH ST","PLEASANT PRAIRIE","WI","53158","(262) 697-7966","42.56532","-87.91486","Yes","Yes","Yes","No","No","No","No","Yes"
"298","KWIK TRIP #298","2511 PLOVER RD","PLOVER","WI","54467","(715) 344-0772","44.45287","-89.5412","No","Yes","Yes","No","No","No","No","Yes"
"202","KWIK TRIP #202","5339 HARDING AVE","PLOVER","WI","54467","(715) 344-7252","44.4275","-89.51578","No","Yes","Yes","No","Yes","No","Yes","No"
"338","KWIK TRIP #338","1900 POST RD","PLOVER","WI","54467","(715) 341-2185","44.46927","-89.5457","Yes","Yes","Yes","No","No","No","No","No"
"470","KWIK TRIP #470","2480 EASTERN AVE","PLYMOUTH","WI","53073","(920) 893-0857","43.74766","-87.9518","Yes","Yes","Yes","No","No","No","No","Yes"
"653","KWIK TRIP #653","1223 E WISCONSIN ST","PORTAGE","WI","53901","(608) 742-5226","43.53359","-89.44254","Yes","Yes","Yes","No","No","No","No","Yes"
"764","KWIK TRIP #764","1925 NEW PINERY RD","PORTAGE","WI","53901","(608) 742-8005","43.55385","-89.46736","No","Yes","No","No","No","No","No","No"
"683","KWIK TRIP #683","2970 NEW PINERY RD","PORTAGE","WI","53901","(608) 742-6676","43.57194","-89.47052","No","Yes","Yes","No","No","No","Yes","No"
"307","KWIK TRIP #307","1000 S MARQUETTE RD","PRAIRIE DU CHIEN","WI","53821","(608) 326-8009","43.03893","-91.13886","No","Yes","No","No","No","No","No","No"
"842","KWIK TRIP #842","211 S MARQUETTE RD","PRAIRIE DU CHIEN","WI","53821","(608) 326-8966","43.04985","-91.14135","No","Yes","Yes","No","No","No","No","No"
"1038","KWIK TRIP #1038","2850 PRAIRIE ST","PRAIRIE DU SAC","WI","53578","(608) 643-6117","43.294","-89.758","Yes","Yes","Yes","No","No","No","Yes","Yes"
"786","KWIK TRIP #786","303 S FULTON ST","PRINCETON","WI","54968","(920) 295-6905","43.84821","-89.12315","No","Yes","No","No","No","No","No","No"
"946","KWIK TRIP #946","717 S WISCONSIN ST","PULASKI","WI","54162","(920) 822-4975","44.66673","-88.22892","Yes","Yes","Yes","No","No","No","Yes","Yes"
"781","KWIK TRIP #781","549 W BANNERMAN AVE","REDGRANITE","WI","54970","(920) 566-2276","44.04419","-89.10807","No","Yes","Yes","No","No","No","No","No"
"838","KWIK TRIP #838","1825 E MAIN ST","REEDSBURG","WI","53959","(608) 524-3112","43.53287","-89.98132","No","Yes","Yes","No","No","No","No","No"
"839","KWIK TRIP #839","101 S ALBERT AVE","REEDSBURG","WI","53959","(608) 524-4440","43.53222","-90.01666","No","Yes","No","No","No","No","No","No"
"860","KWIK TRIP #860","235 S EISENHOWER PKWY","RHINELANDER","WI","54501","(715) 362-9103","45.63565","-89.3805","No","Yes","Yes","No","No","No","No","Yes"
"173","KWIK TRIP #173","1539 N STEVENS ST","RHINELANDER","WI","54501","(715) 362-6083","45.65592","-89.39888","No","Yes","Yes","No","No","No","No","Yes"
"426","KWIK TRIP #426","220 W KNAPP ST","RICE LAKE","WI","54868","(715) 736-0797","45.50833","-91.73944","No","Yes","Yes","No","No","No","No","No"
"476","KWIK TRIP #476","2851 DECKER DR","RICE LAKE","WI","54868","(715) 736-1777","45.47389","-91.75416","Yes","Yes","Yes","No","No","No","No","No"
"749","KWIK TRIP #749","1821 S MAIN ST","RICE LAKE","WI","54868","(715) 234-6895","45.48129","-91.73353","No","Yes","No","No","No","No","No","No"
"1013","KWIK TRIP #1013","2900 STATE HIGHWAY 167","RICHFIELD","WI","53076","(262) 628-1620","43.25188","-88.18449","No","Yes","Yes","No","No","No","Yes","Yes"
"363","KWIK TRIP #363","2393 US HIGHWAY 14 E","RICHLAND CENTER","WI","53581","(608) 647-2297","43.31485","-90.35114","No","Yes","Yes","No","No","No","No","No"
"788","KWIK TRIP #788","378 W SEMINARY ST","RICHLAND CENTER","WI","53581","(608) 647-4145","43.3349","-90.38702","No","Yes","Yes","No","No","No","No","Yes"
"770","KWIK TRIP #770","545 E FOND DU LAC ST","RIPON","WI","54971","(920) 745-2799","43.83827","-88.8286","No","Yes","No","No","No","No","No","No"
"392","KWIK TRIP #392","1123 W FOND DU LAC ST","RIPON","WI","54971","(920) 745-2180","43.85379","-88.86175","No","Yes","Yes","No","No","No","No","No"
"453","KWIK TRIP #453","1238 N MAIN ST","RIVER FALLS","WI","54022","(715) 425-1386","44.87278","-92.62083","Yes","Yes","Yes","No","No","No","No","Yes"
"301","KWIK TRIP #301","1200 S MAIN ST","RIVER FALLS","WI","54022","(715) 425-1061","44.84472","-92.62805","Yes","Yes","Yes","No","No","No","No","Yes"
"763","KWIK TRIP #763","110 PHILLIPS BLVD","SAUK CITY","WI","53583","(608) 643-2133","43.27053","-89.72288","No","Yes","Yes","No","No","No","No","No"
"879","KWIK TRIP #879","750 E GREEN BAY AVE","SAUKVILLE","WI","53080","(262) 268-0049","43.3853","-87.92954","Yes","Yes","Yes","No","No","No","No","Yes"
"225","KWIK TRIP #225","1020 S MAINLINE DR","SEYMOUR","WI","54165","(920) 833-0170","44.50134","-88.31953","No","Yes","Yes","No","No","No","No","Yes"
"620","KWIK TRIP #620","1241 E GREEN BAY ST","SHAWANO","WI","54166","(715) 526-2939","44.78222","-88.58111","Yes","Yes","Yes","No","No","No","No","No"
"139","KWIK TRIP #139","7002 SAUK TRAIL RD","SHEBOYGAN","WI","53081","(920) 457-1028","43.67446","-87.75823","No","Yes","Yes","No","No","No","Yes","No"
"780","KWIK TRIP #780","2622 S BUSINESS DR","SHEBOYGAN","WI","53081","(920) 451-9621","43.72664","-87.73483","No","Yes","Yes","No","No","No","No","No"
"897","KWIK TRIP #897","2033 NORTH AVE","SHEBOYGAN","WI","53083","(920) 458-6468","43.77343","-87.73375","Yes","Yes","Yes","No","No","No","No","Yes"
"361","KWIK TRIP #361","1618 CALUMET DR","SHEBOYGAN","WI","53081","(920) 452-0808","43.76226","-87.72314","No","Yes","No","No","No","No","No","No"
"679","KWIK TRIP #679","4220 COUNTY ROAD J","SHEBOYGAN","WI","53083","(920) 803-2078","43.79074","-87.76171","No","Yes","Yes","No","Yes","No","Yes","No"
"873","KWIK TRIP #873","625 S TAYLOR DR","SHEBOYGAN","WI","53081","(920) 457-0965","43.74986","-87.74601","Yes","Yes","Yes","No","No","No","No","No"
"112","KWIK TRIP #112","1000 N MAIN ST","SHEBOYGAN FALLS","WI","53085","(920) 467-0201","43.74676","-87.82069","Yes","Yes","Yes","No","No","No","Yes","Yes"
"450","KWIK TRIP #450","1200 E COMMERCE BLVD","SLINGER","WI","53086","(262) 644-6797","43.32527","-88.26","Yes","Yes","Yes","No","No","No","No","Yes"
"318","KWIK TRIP #318","1014 S BLACK RIVER ST","SPARTA","WI","54656","(608) 269-4656","43.93311","-90.82067","Yes","Yes","Yes","No","No","No","Yes","Yes"
"317","KWIK TRIP #317","1751 E WISCONSIN ST","SPARTA","WI","54656","(608) 269-6122","43.94029","-90.78625","No","Yes","Yes","No","No","No","Yes","Yes"
"319","KWIK TRIP #319","404 S PACIFIC HIGHWAY 13","SPENCER","WI","54479","(715) 659-2335","44.7535","-90.29152","No","Yes","Yes","No","No","No","No","No"
"329","KWIK TRIP #329","201 W MAPLE ST","SPOONER","WI","54801","(715) 635-4852","45.82278","-91.89166","No","Yes","Yes","No","No","No","No","No"
"939","KWIK TRIP #939","105 E MAPLE ST","STANLEY","WI","54768","(715) 644-0698","44.95898","-90.93761","No","Yes","Yes","No","No","No","Yes","Yes"
"183","KWIK TRIP #183","3258 CHURCH ST","STEVENS POINT","WI","54481","(715) 295-0127","44.50229","-89.56588","Yes","Yes","Yes","No","No","No","No","Yes"
"342","KWIK TRIP #342","3533 STANLEY ST","STEVENS POINT","WI","54481","(715) 341-2167","44.53639","-89.55","No","Yes","Yes","No","No","No","No","No"
"863","KWIK TRIP #863","5311 OLD HIGHWAY 18","STEVENS POINT","WI","54482","(715) 344-6623","44.5219","-89.52476","No","Yes","Yes","No","No","No","Yes","Yes"
"691","KWIK TRIP #691","1600 MARIA DR","STEVENS POINT","WI","54481","(715) 342-1114","44.53431","-89.57563","Yes","Yes","Yes","No","No","No","No","No"
"505","TOBACCO OUTLET PLUS #505","2830 CHURCH ST","STEVENS POINT","WI","54481","(715) 341-6942","44.50917","-89.57083","No","No","No","No","No","No","No","No"
"308","KWIK TRIP #308","202 MAIN ST","STODDARD","WI","54658","(608) 457-2135","43.66402","-91.21865","No","Yes","No","No","No","No","No","No"
"893","KWIK TRIP #893","1359 US HIGHWAY 51","STOUGHTON","WI","53589","(608) 873-0287","42.91977","-89.25175","Yes","Yes","Yes","No","No","No","No","Yes"
"738","KWIK TRIP #738","1231 E MAIN ST","STOUGHTON","WI","53589","(608) 873-4599","42.91822","-89.20579","No","Yes","No","No","No","No","No","No"
"967","KWIK TRIP #967","2400 ROBY RD","STOUGHTON","WI","53589","(608) 205-9171","42.92751","-89.2497","Yes","Yes","Yes","No","No","No","No","No"
"739","KWIK TRIP #739","517 W MAIN ST","STOUGHTON","WI","53589","(608) 873-3383","42.91649","-89.22683","No","Yes","Yes","No","No","No","No","No"
"393","KWIK TRIP #393","1252 W MAIN ST","SUN PRAIRIE","WI","53590","(608) 825-1565","43.18044","-89.23373","Yes","Yes","Yes","No","No","No","No","No"
"496","KWIK TRIP #496","2599 IRONWOOD DR","SUN PRAIRIE","WI","53590","(608) 834-9390","43.18444","-89.2638","Yes","Yes","Yes","No","No","No","No","Yes"
"267","KWIK TRIP #267","2128 E 2ND ST","SUPERIOR","WI","54880","(715) 399-0121","46.70676","-92.0481","No","Yes","Yes","No","No","No","No","Yes"
"171","KWIK TRIP #171","918 BELKNAP ST","SUPERIOR","WI","54880","(715) 392-1283","46.72032","-92.09245","No","Yes","Yes","No","No","No","No","Yes"
"864","KWIK TRIP #864","2807 TOWER AVE","SUPERIOR","WI","54880","(715) 392-1885","46.70606","-92.10458","No","Yes","Yes","No","No","No","No","No"
"189","KWIK TRIP #189","623 HAMMOND AVE","SUPERIOR","WI","54880","(715) 392-3865","46.73074","-92.09834","Yes","Yes","Yes","No","No","No","No","Yes"
"135","KWIK TRIP #135","6007 TOWER AVE","SUPERIOR","WI","54880","(715) 392-1892","46.66657","-92.10527","Yes","Yes","Yes","No","No","No","No","Yes"
"222","KWIK TRIP #222","3027 E 2ND ST","SUPERIOR","WI","54880","(715) 392-2954","46.69773","-92.03523","No","Yes","Yes","No","Yes","No","Yes","Yes"
