"","str","formatted.address","entity.type","confidence","lat","lng"
"","4520 W GREENVILLE DR, GRAND CHUTE, WI, 54913","4520 W Greenville Dr,WI,United States,4520 W Greenville Dr, Grand Chute, WI 54913,Grand Chute,54913","Address","High","44.276208","-88.475034"
"","935 LOMBARDI AVE, GREEN BAY, WI, 54304","935 Lombardi Ave,WI,Brown County,United States,935 Lombardi Ave, Green Bay, WI 54304,Green Bay,54304","Address","High","44.497806","-88.047262"
"","515 W WALNUT ST, GREEN BAY, WI, 54303","515 W Walnut St,WI,Brown County,United States,515 W Walnut St, Green Bay, WI 54303,Green Bay,54303","Address","High","44.516756","-88.024097"
"","2498 LINEVILLE RD, GREEN BAY, WI, 54313","2498 Lineville Rd,WI,Brown County,United States,2498 Lineville Rd, Green Bay, WI 54313,Green Bay,54313","Address","High","44.591503","-88.077233"
"","1871 SHAWANO AVE, GREEN BAY, WI, 54303","1871 Shawano Ave,WI,Brown County,United States,1871 Shawano Ave, Green Bay, WI 54303,Green Bay,54303","Address","High","44.533844","-88.073064"
"","2400 UNIVERSITY AVE, GREEN BAY, WI, 54302","2400 University Ave,WI,Brown County,United States,2400 University Ave, Green Bay, WI 54302,Green Bay,54302","Address","High","44.512733","-87.961974"
"","840 S HURON RD, GREEN BAY, WI, 54311","840 S Huron Rd,WI,Brown County,United States,840 S Huron Rd, Green Bay, WI 54311,Green Bay,54311","Address","High","44.48528","-87.918383"
"","2203 S WEBSTER AVE, GREEN BAY, WI, 54301","2203 S Webster Ave,WI,Brown County,United States,2203 S Webster Ave, Green Bay, WI 54301,Green Bay,54301","Address","High","44.481011","-88.023685"
"","1401 S WEBSTER AVE, GREEN BAY, WI, 54301","1401 S Webster Ave,WI,Brown County,United States,1401 S Webster Ave, Green Bay, WI 54301,Green Bay,54301","Address","High","44.493171","-88.015766"
"","3525 HUMBOLDT RD, GREEN BAY, WI, 54301","3525 Humboldt Rd,WI,Brown County,United States,3525 Humboldt Rd, Green Bay, WI 54311,Green Bay,54311","Address","High","44.51386","-87.906214"
"","1712 E MASON ST, GREEN BAY, WI, 54302","1712 E Mason St,WI,Brown County,United States,1712 E Mason St, Green Bay, WI 54302,Green Bay,54302","Address","High","44.492881","-87.98438"
"","206 S MAIN ST, GREENWOOD, WI, 54437","206 S Main St,WI,Clark County,United States,206 S Main St, Greenwood, WI 54437,Greenwood,54437","Address","High","44.765537","-90.597589"
"","1411 E SUMNER ST, HARTFORD, WI, 53027","1411 E Sumner St,WI,Washington County,United States,1411 E Sumner St, Hartford, WI 53027,Hartford,53027","Address","High","43.316818","-88.354927"
"","15831 US HIGHWAY 63, HAYWARD, WI, 54843","15831 US Highway 63,WI,Sawyer County,United States,15831 US Highway 63, Hayward, WI 54843,Hayward,54843","Address","High","46.012364","-91.484378"
"","229 MILL ST, HILLSBORO, WI, 54634","229 Mill St,WI,Vernon County,United States,229 Mill St, Hillsboro, WI 54634,Hillsboro,54634","Address","High","43.651679","-90.341577"
"","115 HALE DR, HOLMEN, WI, 54636","115 Hale Dr,WI,La Crosse County,United States,115 Hale Dr, Holmen, WI 54636,Holmen,54636","Address","High","43.952581","-91.258248"
"","1550 S HOLMEN DR, HOLMEN, WI, 54636","1550 S Holmen Dr,WI,La Crosse County,United States,1550 S Holmen Dr, Holmen, WI 54636,Holmen,54636","Address","High","43.949917","-91.26009"
"","305 BARSTOW ST, HORICON, WI, 53032","305 Barstow St,WI,Dodge County,United States,305 Barstow St, Horicon, WI 53032,Horicon,53032","Address","High","43.44799","-88.635363"
"","716 E LAKE ST, HORICON, WI, 53032","716 E Lake St,WI,Dodge County,United States,716 E Lake St, Horicon, WI 53032,Horicon,53032","Address","High","43.451973","-88.626401"
"","261 E MAIN ST, HORTONVILLE, WI, 54944","261 E Main St,WI,Outagamie County,United States,261 E Main St, Hortonville, WI 54944,Hortonville,54944","Address","High","44.33607","-88.631054"
"","399 CARDINAL LN, HOWARD, WI, 54313","399 Cardinal Ln,WI,Brown County,United States,399 Cardinal Ln, Howard, WI 54313,Howard,54313","Address","High","44.552398","-88.086082"
"","740 6TH ST N, HUDSON, WI, 54016","740 6th St N,WI,St. Croix County,United States,740 6th St N, Hudson, WI 54016,Hudson,54016","Address","High","45.003745","-92.753412"
"","2401 CREST VIEW DR, HUDSON, WI, 54016","2401 Crest View Dr,WI,St. Croix County,United States,2401 Crest View Dr, Hudson, WI 54016,Hudson,54016","Address","High","44.961767","-92.722951"
"","2518 W COURT ST, JANESVILLE, WI, 53548","2518 W Court St,WI,Rock County,United States,2518 W Court St, Janesville, WI 53548,Janesville,53548","Address","High","42.679677","-89.051115"
"","254 E MEMORIAL DR, JANESVILLE, WI, 53545","254 E Memorial Dr,WI,Rock County,United States,254 E Memorial Dr, Janesville, WI 53545,Janesville,53545","Address","High","42.693541","-89.026343"
"","3359 MILTON AVE, JANESVILLE, WI, 53545","3359 Milton Ave,WI,Rock County,United States,3359 Milton Ave, Janesville, WI 53545,Janesville,53545","Address","High","42.722047","-88.996599"
"","3123 S US HIGHWAY 51, JANESVILLE, WI, 53546","3123 S US Highway 51,WI,Rock County,United States,3123 S US Highway 51, Janesville, WI 53546,Janesville,53546","Address","High","42.634423","-89.030057"
"","102 COLLINS RD, JEFFERSON, WI, 53549","102 Collins Rd,WI,Jefferson County,United States,102 Collins Rd, Jefferson, WI 53549,Jefferson,53549","Address","High","42.9901413","-88.8075605"
"","465 VILLAGE WALK LN, JOHNSON CREEK, WI, 53038","465 Village Walk Ln,WI,Jefferson County,United States,465 Village Walk Ln, Johnson Creek, WI 53038,Johnson Creek,53038","Address","High","43.082423","-88.764385"
"","210 S MAIN ST, JUNEAU, WI, 53039","210 S Main St,WI,Dodge County,United States,210 S Main St, Juneau, WI 53039,Juneau,53039","Address","High","43.40494","-88.704592"
"","322 LAWE ST, KAUKAUNA, WI, 54130","322 Lawe St,WI,Outagamie County,United States,322 Lawe St, Kaukauna, WI 54130,Kaukauna,54130","Address","High","44.282746","-88.266224"
"","1101 GERTRUDE ST, KAUKAUNA, WI, 54130","1101 Gertrude St,WI,Outagamie County,United States,1101 Gertrude St, Kaukauna, WI 54130,Kaukauna,54130","Address","High","44.297394","-88.271552"
"","5800 31ST ST, KENOSHA, WI, 53144","5800 31st St,WI,Kenosha County,United States,5800 31st St, Kenosha, WI 53144,Kenosha,53144","Address","High","42.611548","-87.878214"
"","8012 39TH AVE, KENOSHA, WI, 53142","8012 39th Ave,WI,Kenosha County,United States,8012 39th Ave, Kenosha, WI 53142,Kenosha,53142","Address","High","42.558572","-87.855625"
"","8800 75TH ST, KENOSHA, WI, 53142","8800 75th St,WI,Kenosha County,United States,8800 75th St, Kenosha, WI 53142,Kenosha,53142","Address","High","42.567293","-87.915007"
"","2111 22ND AVE, KENOSHA, WI, 53140","2111 22nd Ave,WI,Kenosha County,United States,2111 22nd Ave, Kenosha, WI 53140,Kenosha,53140","Address","High","42.6178993","-87.8356012"
"","3920 WASHINGTON RD, KENOSHA, WI, 53144","3920 Washington Rd,WI,Kenosha County,United States,3920 Washington Rd, Kenosha, WI 53144,Kenosha,53144","Address","High","42.603661","-87.856287"
"","12224 74TH ST, KENOSHA, WI, 53142","12224 74th St,WI,Kenosha County,United States,12224 74th St, Kenosha, WI 53142,Kenosha,53142","Address","High","42.569033","-87.955563"
"","6300 52ND ST, KENOSHA, WI, 53144","6300 52nd St,WI,Kenosha County,United States,6300 52nd St, Kenosha, WI 53144,Kenosha,53144","Address","High","42.58933","-87.883329"
"","1140 STATE ROAD 67, KIEL, WI, 53042","1140 State Road 67,WI,Manitowoc County,United States,1140 State Road 67, Kiel, WI 53042,Kiel,53042","Address","High","43.920261","-88.02196"
"","701 SCHELFHOUT LN, KIMBERLY, WI, 54136","701 Schelfhout Ln,WI,Outagamie County,United States,701 Schelfhout Ln, Kimberly, WI 54136,Kimberly,54136","Address","High","44.261768","-88.324888"
"","921 LOSEY BLVD S, LA CROSSE, WI, 54601","921 Losey Blvd S,WI,La Crosse County,United States,921 Losey Blvd S, La Crosse, WI 54601,La Crosse,54601","Address","High","43.800982","-91.219148"
"result.463","Error in j$resourceSets[[1]] : subscript out of bounds
","Error in j$resourceSets[[1]] : subscript out of bounds
","Error in j$resourceSets[[1]] : subscript out of bounds
","Error in j$resourceSets[[1]] : subscript out of bounds
","Error in j$resourceSets[[1]] : subscript out of bounds
","Error in j$resourceSets[[1]] : subscript out of bounds
"
"","1133 GEORGE ST W, LA CROSSE, WI, 54603","1133 George St W,WI,La Crosse County,United States,1133 George St W, La Crosse, WI 54603,La Crosse,54603","Address","High","43.85873","-91.239989"
"","3525 HIGHWAY 157, LA CROSSE, WI, 54601","3525 WI-157,WI,La Crosse County,United States,3525 WI-157, La Crosse, WI 54601,La Crosse,54601","Address","High","43.8669033","-91.2041417"
"","507 LANG DR, LA CROSSE, WI, 54603","507 Lang Dr,WI,La Crosse County,United States,507 Lang Dr, La Crosse, WI 54603,La Crosse,54603","Address","High","43.832741","-91.240088"
"","506 CASS ST, LA CROSSE, WI, 54601","506 Cass St,WI,La Crosse County,United States,506 Cass St, La Crosse, WI 54601,La Crosse,54601","Address","High","43.80809","-91.249717"
"","4605 MORMON COULEE RD, LA CROSSE, WI, 54601","4605 Mormon Coulee Rd,WI,La Crosse County,United States,4605 Mormon Coulee Rd, La Crosse, WI 54601,La Crosse,54601","Address","High","43.767334","-91.211411"
"result.469","Error in j$resourceSets[[1]] : subscript out of bounds
","Error in j$resourceSets[[1]] : subscript out of bounds
","Error in j$resourceSets[[1]] : subscript out of bounds
","Error in j$resourceSets[[1]] : subscript out of bounds
","Error in j$resourceSets[[1]] : subscript out of bounds
","Error in j$resourceSets[[1]] : subscript out of bounds
"
"","1333 ROSE ST, LA CROSSE, WI, 54603","1333 Rose St,WI,La Crosse County,United States,1333 Rose St, La Crosse, WI 54603,La Crosse,54603","Address","High","43.842864","-91.248596"
"","105 CLINTON ST, LA CROSSE, WI, 54603","105 Clinton St,WI,La Crosse County,United States,105 Clinton St, La Crosse, WI 54603,La Crosse,54603","Address","High","43.841834","-91.260885"
"","4828 MORMON COULEE RD, LA CROSSE, WI, 54601","4828 Mormon Coulee Rd,WI,La Crosse County,United States,4828 Mormon Coulee Rd, La Crosse, WI 54601,La Crosse,54601","Address","High","43.764103","-91.210529"
"","3130 STATE RD, LA CROSSE, WI, 54601","3130 State Rd,WI,La Crosse County,United States,3130 State Rd, La Crosse, WI 54601,La Crosse,54601","Address","High","43.791207","-91.20985"
"","530 WEST AVE N, LA CROSSE, WI, 54601","530 West Ave N,WI,La Crosse County,United States,530 West Ave N, La Crosse, WI 54601,La Crosse,54601","Address","High","43.816717","-91.238635"
"","2506 SOUTH AVE, LA CROSSE, WI, 54601","2506 South Ave,WI,La Crosse County,United States,2506 South Ave, La Crosse, WI 54601,La Crosse,54601","Address","High","43.788915","-91.238059"
"","71 COPELAND AVE, LA CROSSE, WI, 54603","71 Copeland Ave,WI,La Crosse County,United States,71 Copeland Ave, La Crosse, WI 54603,La Crosse,54603","Address","High","43.825442","-91.249921"
"","100 W 9TH ST N, LADYSMITH, WI, 54848","100 W 9th St N,WI,Rusk County,United States,100 W 9th St N, Ladysmith, WI 54848,Ladysmith,54848","Address","High","45.46438","-91.111807"
"","710 WILLIAMS ST, LAKE GENEVA, WI, 53147","710 Williams St,WI,Walworth County,United States,710 Williams St, Lake Geneva, WI 53147,Lake Geneva,53147","Address","High","42.598004","-88.43658"
"","105 W TYRANENA PARK RD, LAKE MILLS, WI, 53551","105 W Tyranena Park Rd,WI,Jefferson County,United States,105 W Tyranena Park Rd, Lake Mills, WI 53551,Lake Mills,53551","Address","High","43.090663","-88.909991"
"","141 N MADISON ST, LANCASTER, WI, 53813","141 N Madison St,WI,Grant County,United States,141 N Madison St, Lancaster, WI 53813,Lancaster,53813","Address","High","42.848663","-90.709228"
"","5600 COUNTY ROAD II, LARSEN, WI, 54947","5600 County Road II,WI,Winnebago County,United States,5600 County Road II, Larsen, WI 54947,Larsen,54947","Address","High","44.19924","-88.680476"
"","5908 DUAME RD, LENA, WI, 54139","5908 Duame Rd,WI,Oconto County,United States,5908 Duame Rd, Lena, WI 54139,Lena,54139","Address","High","44.88782","-88.04542"
"","1650 FREEDOM RD, LITTLE CHUTE, WI, 54140","1650 Freedom Rd,WI,Outagamie County,United States,1650 Freedom Rd, Little Chute, WI 54140,Little Chute,54140","Address","High","44.291127","-88.312235"
"","215 N MAIN ST, LODI, WI, 53555","215 N Main St,WI,Columbia County,United States,215 N Main St, Lodi, WI 53555,Lodi,53555","Address","High","43.315042","-89.528088"
"","100 S MAIN ST, LOYAL, WI, 54446","100 S Main St,WI,Clark County,United States,100 S Main St, Loyal, WI 54446,Loyal,54446","Address","High","44.734983","-90.495484"
"","4741 LIEN RD, MADISON, WI, 53704","4741 Lien Rd,WI,Dane County,United States,4741 Lien Rd, Madison, WI 53704,Madison,53704","Address","High","43.120514","-89.299649"
"","1434 NORTHPORT DR, MADISON, WI, 53704","1434 Northport Dr,WI,Dane County,United States,1434 Northport Dr, Madison, WI 53704,Madison,53704","Address","High","43.134043","-89.370073"
"","3153 MAPLE GROVE DR, MADISON, WI, 53719","3153 Maple Grove Dr,WI,Dane County,United States,3153 Maple Grove Dr, Madison, WI 53719,Madison,53719","Address","High","43.016119","-89.498077"
"","6702 RAYMOND RD, MADISON, WI, 53719","6702 Raymond Rd,WI,Dane County,United States,6702 Raymond Rd, Madison, WI 53719,Madison,53719","Address","High","43.032243","-89.497589"
"","4402 E BUCKEYE RD, MADISON, WI, 53716","4402 E Buckeye Rd,WI,Dane County,United States,4402 E Buckeye Rd, Madison, WI 53716,Madison,53716","Address","High","43.073522","-89.308324"
"","4112 MILWAUKEE ST, MADISON, WI, 53714","4112 Milwaukee St,WI,Dane County,United States,4112 Milwaukee St, Madison, WI 53714,Madison,53714","Address","High","43.098936","-89.313682"
"","1113 N SERMAN AVE A, MADISON, WI, 53704","1113 N Sherman Ave,WI,Dane County,United States,1113 N Sherman Ave, Madison, WI 53704,Madison,53704","Address","High","43.112258","-89.363253"
"","1421 MONROE ST, MADISON, WI, 53711","1421 Monroe St,WI,Dane County,United States,1421 Monroe St, Madison, WI 53711,Madison,53711","Address","High","43.069747","-89.409298"
"","3528 E WASHINGTON AVE, MADISON, WI, 53704","3528 E Washington Ave,WI,Dane County,United States,3528 E Washington Ave, Madison, WI 53704,Madison,53704","Address","High","43.115465","-89.327518"
"","2538 FISH HATCHERY RD, MADISON, WI, 53713","2538 Fish Hatchery Rd,WI,Dane County,United States,2538 Fish Hatchery Rd, Madison, WI 53713,Madison,53713","Address","High","43.037261","-89.40566"
"","1625 N STOUGHTON RD, MADISON, WI, 53704","1625 N Stoughton Rd,WI,Dane County,United States,1625 N Stoughton Rd, Madison, WI 53704,Madison,53704","Address","High","43.12076","-89.324397"
"","401 N 3RD ST, MADISON, WI, 53704","401 N 3rd St,WI,Dane County,United States,401 N 3rd St, Madison, WI 53704,Madison,53704","Address","High","43.097982","-89.359057"
"","7717 MINERAL POINT RD, MADISON, WI, 53717","7717 Mineral Point Rd,WI,Dane County,United States,7717 Mineral Point Rd, Madison, WI 53717,Madison,53717","Address","High","43.060059","-89.516868"
"","4825 AMERICAN PKWY, MADISON, WI, 53718","4825 American Pkwy,WI,Dane County,United States,4825 American Pkwy, Madison, WI 53718,Madison,53718","Address","High","43.14946","-89.288724"
"","7502 MINERAL POINT RD, MADISON, WI, 53717","7502 Mineral Point Rd,WI,Dane County,United States,7502 Mineral Point Rd, Madison, WI 53717,Madison,53717","Address","High","43.060886","-89.513301"
"","2601 FISH HATCHERY RD, MADISON, WI, 53713","2601 Fish Hatchery Rd,WI,Dane County,United States,2601 Fish Hatchery Rd, Madison, WI 53713,Madison,53713","Address","High","43.03689","-89.404692"
"","2102 WASHINGTON ST, MANITOWOC, WI, 54220","2102 Washington St,WI,Manitowoc County,United States,2102 Washington St, Manitowoc, WI 54220,Manitowoc,54220","Address","High","44.08928","-87.675058"
"","910 HAMILTON ST, MANITOWOC, WI, 54220","910 Hamilton St,WI,Manitowoc County,United States,910 Hamilton St, Manitowoc, WI 54220,Manitowoc,54220","Address","High","44.085717","-87.659999"
"","401 N 8TH ST, MANITOWOC, WI, 54220","401 N 8th St,WI,Manitowoc County,United States,401 N 8th St, Manitowoc, WI 54220,Manitowoc,54220","Address","High","44.095935","-87.657412"
"","2819 MEADOW LN, MANITOWOC, WI, 54220","2819 Meadow Ln,WI,Manitowoc County,United States,2819 Meadow Ln, Manitowoc, WI 54220,Manitowoc,54220","Address","High","44.094992","-87.683886"
"","2315 MENASHA AVE, MANITOWOC, WI, 54220","2315 Menasha Ave,WI,Manitowoc County,United States,2315 Menasha Ave, Manitowoc, WI 54220,Manitowoc,54220","Address","High","44.115635","-87.680731"
"","2103 S 42ND ST, MANITOWOC, WI, 54220","2103 S 42nd St,WI,Manitowoc County,United States,2103 S 42nd St, Manitowoc, WI 54220,Manitowoc,54220","Address","High","44.073281","-87.700062"
"","2103 HALL AVE, MARINETTE, WI, 54143","2103 Hall Ave,WI,Marinette County,United States,2103 Hall Ave, Marinette, WI 54143,Marinette,54143","Address","High","45.09938","-87.635532"
"","2297 ROOSEVELT RD, MARINETTE, WI, 54143","2297 Roosevelt Rd,WI,Marinette County,United States,2297 Roosevelt Rd, Marinette, WI 54143,Marinette,54143","Address","High","45.079841","-87.660778"
"","504 PLAZA DR, MARSHALL, WI, 53559","504 Plaza Dr,WI,Dane County,United States,504 Plaza Dr, Marshall, WI 53559,Marshall,53559","Address","High","43.169079","-89.069458"
"","4000 S DRAXLER DR, MARSHFIELD, WI, 54449","4000 S Draxler Dr,WI,Wood County,United States,4000 S Draxler Dr, Marshfield, WI 54449,Marshfield,54449","Address","High","44.627445","-90.138525"
"","101 N CENTRAL AVE, MARSHFIELD, WI, 54449","101 N Central Ave,WI,Wood County,United States,101 N Central Ave, Marshfield, WI 54449,Marshfield,54449","Address","High","44.66739","-90.172176"
"","121 W UPHAM ST, MARSHFIELD, WI, 54449","121 W Upham St,WI,Wood County,United States,121 W Upham St, Marshfield, WI 54449,Marshfield,54449","Address","High","44.6810452","-90.1659563"
"","22 N UNION ST, MAUSTON, WI, 53948","22 N Union St,WI,Juneau County,United States,22 N Union St, Mauston, WI 53948,Mauston,53948","Address","High","43.795626","-90.071428"
"","611 GATEWAY AVE, MAUSTON, WI, 53948","611 Gateway Ave,WI,Juneau County,United States,611 Gateway Ave, Mauston, WI 53948,Mauston,53948","Address","High","43.797404","-90.061139"
"","205 S CLARK ST, MAYVILLE, WI, 53050","205 S Clark St,WI,Dodge County,United States,205 S Clark St, Mayville, WI 53050,Mayville,53050","Address","High","43.493664","-88.556623"
"","121 N MAIN ST, MAYVILLE, WI, 53050","121 N Main St,WI,Dodge County,United States,121 N Main St, Mayville, WI 53050,Mayville,53050","Address","High","43.497347","-88.545317"
"","4701 FARWELL ST, MC FARLAND, WI, 53558","4701 Farwell St,WI,Dane County,United States,4701 Farwell St, McFarland, WI 53558,McFarland,53558","Address","High","43.012497","-89.302583"
"","177 S 8TH ST, MEDFORD, WI, 54451","177 S 8th St,WI,Taylor County,United States,177 S 8th St, Medford, WI 54451,Medford,54451","Address","High","45.140005","-90.333841"
"","1870 USH 10 ST H114, MENASHA, WI, 54952","1870 Oneida St,WI,Winnebago County,United States,1870 Oneida St, Menasha, WI 54952,Menasha,54952","Address","Medium","44.212822","-88.403489"
"","1499 APPLETON RD, MENASHA, WI, 54952","1499 Appleton Rd,WI,Winnebago County,United States,1499 Appleton Rd, Menasha, WI 54952,Menasha,54952","Address","High","44.229195","-88.422633"
"","N56W14150 SILVER SPRING DR, MENOMONEE FALLS, WI, 53051","N56W14150 Silver Spring Dr,WI,United States,N56W14150 Silver Spring Dr, Menominee Falls, WI 53051,Menominee Falls,53051","Address","High","43.119726","-88.087432"
"","N88W15476 MAIN ST, MENOMONEE FALLS, WI, 53051","N88W15476 Main St,WI,United States,N88W15476 Main St, Menominee Falls, WI 53051,Menominee Falls,53051","Address","High","43.179882","-88.101962"
"","1213 BROADWAY ST S, MENOMONIE, WI, 54751","1213 Broadway St S,WI,Dunn County,United States,1213 Broadway St S, Menomonie, WI 54751,Menomonie,54751","Address","High","44.871635","-91.930632"
"","6107 3M DR, MENOMONIE, WI, 54751","6107 3M Dr,WI,Dunn County,United States,6107 3M Dr, Menomonie, WI 54751,Menomonie,54751","Address","High","44.901589","-91.856228"
"","2008 STOUT RD, MENOMONIE, WI, 54751","2008 Stout Rd,WI,Dunn County,United States,2008 Stout Rd, Menomonie, WI 54751,Menomonie,54751","Address","High","44.880715","-91.90507"
"","319 OAK AVE, MENOMONIE, WI, 54751","319 Oak Ave,WI,Dunn County,United States,319 Oak Ave, Menomonie, WI 54751,Menomonie,54751","Address","High","44.904104","-91.933396"
"","10360 N CEDARBURG RD, MEQUON, WI, 53092","10360 N Cedarburg Rd,WI,Ozaukee County,United States,10360 N Cedarburg Rd, Mequon, WI 53092,Mequon,53092","Address","High","43.206268","-87.971658"
"","2311 E MAIN ST, MERRILL, WI, 54452","2311 E Main St,WI,Lincoln County,United States,2311 E Main St, Merrill, WI 54452,Merrill,54452","Address","High","45.180476","-89.66809"
"","300 S PINE RIDGE AVE, MERRILL, WI, 54452","300 S Pine Ridge Ave,WI,Lincoln County,United States,300 S Pine Ridge Ave, Merrill, WI 54452,Merrill,54452","Address","High","45.1789435","-89.652862"
"","7508 CENTURY AVE, MIDDLETON, WI, 53562","7508 Century Ave,WI,Dane County,United States,7508 Century Ave, Middleton, WI 53562,Middleton,53562","Address","High","43.112245","-89.510714"
"","5301 SOUTH RIDGE WAY APT 03, MIDDLETON, WI, 53562","5301 S Ridge Way,WI,Dane County,United States,5301 S Ridge Way, Middleton, WI 53562,Middleton,53562","Address","High","43.112798","-89.472204"
"","6519 CENTURY AVE, MIDDLETON, WI, 53562","6519 Century Ave,WI,Dane County,United States,6519 Century Ave, Middleton, WI 53562,Middleton,53562","Address","High","43.103679","-89.492216"
"","1157 GATEWAY DR, MILTON, WI, 53563","1157 Gateway Dr,WI,Rock County,United States,1157 Gateway Dr, Milton, WI 53563,Milton,53563","Address","High","42.7703","-88.930035"
"","603 W MADISON AVE, MILTON, WI, 53563","603 W Madison Ave,WI,Rock County,United States,603 W Madison Ave, Milton, WI 53563,Milton,53563","Address","High","42.782765","-88.962797"
"","537 RIDGE ST, MINERAL POINT, WI, 53565","537 Ridge St,WI,Iowa County,United States,537 Ridge St, Mineral Point, WI 53565,Mineral Point,53565","Address","High","42.858892","-90.188764"
"","8690 US HIGHWAY 51 N, MINOCQUA, WI, 54548","8690 US Highway 51,WI,Oneida County,United States,8690 US Highway 51, Minocqua, WI 54548,Minocqua,54548","Address","High","45.886536","-89.703591"
"","2402 W BROADWAY, MONONA, WI, 53713","2402 W Broadway,WI,Dane County,United States,2402 W Broadway, Monona, WI 53713,Monona,53713","Address","High","43.047541","-89.351666"
"","105 E BROADWAY, MONONA, WI, 53716","105 E Broadway,WI,Dane County,United States,105 E Broadway, Monona, WI 53716,Monona,53716","Address","High","43.048133","-89.32434"
"","720 8TH AVE, MONROE, WI, 53566","720 8th Ave,WI,Green County,United States,720 8th Ave, Monroe, WI 53566,Monroe,53566","Address","High","42.60437","-89.64977"
"","99 E MONTELLO ST, MONTELLO, WI, 53949","99 E Montello St,WI,Marquette County,United States,99 E Montello St, Montello, WI 53949,Montello,53949","Address","High","43.79222","-89.325267"
"","500 CHERRY ST, MOSINEE, WI, 54455","500 Cherry St,WI,Marathon County,United States,500 Cherry St, Mosinee, WI 54455,Mosinee,54455","Address","High","44.787162","-89.685349"
"","525 SPRINGDALE ST, MOUNT HOREB, WI, 53572","525 Springdale St,WI,Dane County,United States,525 Springdale St, Mount Horeb, WI 53572,Mount Horeb,53572","Address","High","43.009358","-89.731472"
"","7155 DURAND AVE, MOUNT PLEASANT, WI, 53177","7155 Durand Ave,WI,Racine County,United States,7155 Durand Ave, Mount Pleasant, WI 53177,Mount Pleasant,53177","Address","High","42.697048","-87.869665"
"","944 SE FRONTAGE RD, MOUNT PLEASANT, WI, 53177","944 SE Frontage Rd,WI,Racine County,United States,944 SE Frontage Rd, Mount Pleasant, WI 53177,Mount Pleasant,53177","Address","High","42.724146","-87.952236"
"","4924 SPRING ST, MOUNT PLEASANT, WI, 53406","4924 Spring St,WI,Racine County,United States,4924 Spring St, Mount Pleasant, WI 53406,Mount Pleasant,53406","Address","High","42.737275","-87.839764"
"","6801 WASHINGTON AVE, MOUNT PLEASANT, WI, 53406","6801 Washington Ave,WI,Racine County,United States,6801 Washington Ave, Mount Pleasant, WI 53406,Mount Pleasant,53406","Address","High","42.718371","-87.863819"
"","1212 N ROCHESTER ST, MUKWONAGO, WI, 53149","1212 N Rochester St,WI,Waukesha County,United States,1212 N Rochester St, Mukwonago, WI 53149,Mukwonago,53149","Address","High","42.881087","-88.340778"
"","S63W13510 JANESVILLE RD, MUSKEGO, WI, 53150","S63W13510 Janesville Rd,WI,Waukesha County,United States,S63W13510 Janesville Rd, Muskego, WI 53150,Muskego,53150","Address","High","42.929533","-88.083421"
"","S79W18884 JANESVILLE RD, MUSKEGO, WI, 53150","S79W18884 Janesville Rd,WI,Waukesha County,United States,S79W18884 Janesville Rd, Muskego, WI 53150,Muskego,53150","Address","High","42.901432","-88.150535"
"","100 W 3RD ST, NECEDAH, WI, 54646","100 W 3rd St,WI,Juneau County,United States,100 W 3rd St, Necedah, WI 54646,Necedah,54646","Address","High","44.026194","-90.074892"
"","903 S GREEN BAY RD, NEENAH, WI, 54956","903 S Green Bay Rd,WI,Winnebago County,United States,903 S Green Bay Rd, Neenah, WI 54956,Neenah,54956","Address","High","44.17591","-88.486535"
"","1400 WEST AMERICAN DR, NEENAH, WI, 54956","1400 W American Dr,WI,Winnebago County,United States,1400 W American Dr, Neenah, WI 54956,Neenah,54956","Address","High","44.222998","-88.494051"
"","501 S COMMERCIAL ST, NEENAH, WI, 54956","501 S Commercial St,WI,Winnebago County,United States,501 S Commercial St, Neenah, WI 54956,Neenah,54956","Address","High","44.1816285","-88.4654482"
"","110 E DIVISION ST, NEILLSVILLE, WI, 54456","110 E Division St,WI,Clark County,United States,110 E Division St, Neillsville, WI 54456,Neillsville,54456","Address","High","44.552109","-90.595863"
"","15075 W NATIONAL AVE, NEW BERLIN, WI, 53151","15075 W National Ave,WI,Waukesha County,United States,15075 W National Ave, New Berlin, WI 53151,New Berlin,53151","Address","High","42.980594","-88.101831"
"","13975 W CLEVELAND AVE, NEW BERLIN, WI, 53151","13975 W Cleveland Ave,WI,Waukesha County,United States,13975 W Cleveland Ave, New Berlin, WI 53151,New Berlin,53151","Address","High","42.995001","-88.087721"
"","15700 W SMALL RD, NEW BERLIN, WI, 53151","15700 W Small Rd,WI,Waukesha County,United States,15700 W Small Rd, New Berlin, WI 53151,New Berlin,53151","Address","High","42.944917","-88.110355"
"","2101 S MOORLAND RD, NEW BERLIN, WI, 53151","2101 S Moorland Rd,WI,Waukesha County,United States,2101 S Moorland Rd, New Berlin, WI 53151,New Berlin,53151","Address","High","43.006598","-88.109003"
"","1517 WISCONSIN AVE, NEW HOLSTEIN, WI, 53061","1517 Wisconsin Ave,WI,Calumet County,United States,1517 Wisconsin Ave, New Holstein, WI 53061,New Holstein,53061","Address","High","43.949343","-88.084802"
"","108 W BRIDGE ST, NEW LISBON, WI, 53950","108 W Bridge St,WI,Juneau County,United States,108 W Bridge St, New Lisbon, WI 53950,New Lisbon,53950","Address","High","43.87984","-90.16671"
"","1500 MILL ST, NEW LONDON, WI, 54961","1500 Mill St,WI,Waupaca County,United States,1500 Mill St, New London, WI 54961,New London,54961","Address","High","44.380737","-88.731643"
